Site ID,Site Name,Room ID,Interior/Exterior,Location,Room,Structure,Above/Below Five Feet,K-2nd Grade,Substrate,Square Feet,Square Feet Parsed,Filename,Site (parsed from filename)
914,Lincoln,CF,I,Student Services,,"Door, windowsills",A/B,,Wood,,,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CG,I,Vice Principal's office,,Windowsills,B,,Wood,,,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CH,I,Main office conference room,,Wildowsills and built in cabinets,B,,Wood,,,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CI,I,Main office,,Built in cabinets,B,,Wood,,,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CJ,I,Classroom  131,,West Wall,B,,Wood,,,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CK,I,Room 101,,Door,,,Wood,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CL,I,Boys restroom across from room 101,,Double Doors,,,Wood,90,90,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CM,I,Auditorium,,Door(x4),,,Wood,180,180,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CN,I,Auditorium,,Stage floor,,,Wood,400,400,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CO,I,Auditorium,,Handrails on either end of stage,,,Metal,60,60,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CP,I,Vocal 169,,Windowsills,,,Wood,40,40,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CQ,I,Storage across from vocal 169,,Door,,,Wood,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CR,I,Classroom  168,,Door and walls,,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CS,I,Girls Dressing room,,Door,,,Wood,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CT,I,Boys Dressing room,,Door,,,Wood,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CU,I,Band room,,Built in cabinets and shelves,,,Wood,100,100,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CV,I,Band room,,Door,A/B,,Wood,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CW,I,Storage 149,,Door,A/B,,Wood,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CX,I,Classroom  151,,South Door,A/B,,Wood,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CY,I,Classroom  152,,Door and walls,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,CZ,I,Basketball Equipment,,Built in cabinets and shelves,A/B,,Wood,100,100,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DA,I,Boys lockerroom,,Built in benches,B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DB,I,Boys lockerroom,,West door and frame,A/B,,Metal,60,60,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DC,I,Wrestling 73,,West door,A/B,,Metal,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DD,I,Wrestling 73,,Floor,B,,Wood,1000,1000,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DE,I,Boiler room custodial,,Ductwork,A,,Metal,20,20,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DF,I,Girls Locker room,,Built in benches,B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DG,I,Boiler room,,Handrails,B,,Metal,40,40,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DH,I,Boiler room,,Walls,A/B,,Plaster,400,400,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DI,I,Boiler room office,,Door,A/B,,Metal,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DJ,Ex,Exterior of music rooms,,Wall under brick,B,,Concrete,80,80,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DK,Ex,NW corner of building,,Handrails,B,,Metal,20,20,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DL,Ex,NW corner of building,,Wall,A/B,,Concrete,35,35,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DM,Ex,North exterior of auditorium,,Wall under brick,B,,Concrete,80,80,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DN,Ex,Building entrance at NE corner of auditorium,,Ceiling,A,,Plaster,10,10,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DO,Ex,Stairs East of drama rooms,,Top of wall,A,,Concrete,20,20,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DP,Ex,Exterior of Classroom  232 and Classroom  236,,Trim along roof,A,,Concrete,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DQ,Ex,East exterior of Classroom  232 and hallway,,Trim along roof,A,,Concrete,75,75,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DR,Ex,Exterior of H.E 231 to Classroom  229,,Trim along roof,A,,Concrete,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DS,Ex,Exterior of CL 215 to Classroom  218,,Trim along roof,A,,Concrete,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DT,Ex,Exterior od Classroom  215 and Classroom  214,,Trim along roof,A,,Concrete,75,75,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DU,Ex,SE Parking lot,,Handrails,B,,Metal,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DV,Ex,Exterior of Ceramics,,Equipment housing,A/B,,Metal,20,20,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DW,Ex,Exterior of boiler room office,,Metal supports around windows,A/B,,Metal,40,40,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DX,Ex,SE Parking lot,,Wall under brick,B,,Concrete,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DY,Ex,SW corner of SE Parking lot,,Handrails,B,,Metal,40,40,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,DZ,Ex,South exterior of Gym,,Trim along roof,A,,Concrete,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EA,Ex,South exterior of Gym,,Wall under fence,B,,Concrete,100,100,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EB,Ex,SW corner of SE Parking lot,,Wall next to handrails,B,,Concrete,45,45,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EC,Ex,Building entrance next to 71F,,Underside of roof overhang,A,,Concrete,100,100,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,ED,Ex,Stairs at SW corner of building,,Handrails,B,,Metal,60,60,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EE,Ex,East side of stands,,Handrails,B,,Metal,50,50,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EF,Ex,Underneath stands,,Support beams and columns,A,,Metal,3000,3000,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EG,Ex,Underneath stands,,Pipes and conduit lines,A,,Metal,1000,1000,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EH,Ex,Underneath stands on West side,,Underside of roof overhang (Wms restroom),A,,Wood,90,90,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EI,Ex,Stands,,Floor,B,,Wood,20000,20000,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EJ,Ex,Stands,,Handrails,B,,Metal,1500,1500,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EK,Ex,East side of track,,Metal posts,B,,Metal,150,150,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EL,Ex,West exterior of upper gym,,Trim along roof,A,,Concrete,100,100,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EM,Ex,West exterior of Classroom  105 to Classroom  109,,Wall below brick,B,,Concrete,100,100,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EN,Ex,Outside main entrance,,Built in benches,B,,Wood,50,50,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EO,I,Classroom  144,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EP,I,Classroom  145,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EQ,I,Classroom  143,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,ER,I,Classroom  142,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,ES,I,Classroom  146,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,ET,I,Classroom  141,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EU,I,Classroom  147,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EV,I,Classroom  140,,Walls and Door,A/B,,Wood,200,200,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
914,Lincoln,EW,I,Girls restroom next to Classroom  140,,Double Doors,A/B,,Wood,90,90,PPS_Lincoln_Condition Assessment Table.xlsx,Lincoln
872,Llewellyn,A,Interior,Classroom 103,,"Door, frame, shelves, cabinets, and trim ",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,B,Interior,Classroom 102,,"Door, frame, shelves, cabinets, and trim ",Above and below,Yes,Wood,60,60,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,C,Interior,Classroom 102,,Wall,Above,Yes,Plaster,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,D,Interior,Classroom 101,,"Door, frame, shelves, cabinets, and trim ",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,E,Interior,Classroom 101,,Wall,Below,Yes,Plaster,5,5,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,F,Interior,Classroom 101,,Unit ventilator,Below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,G,Interior,Classroom 101,,Sink,Below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,H,Interior,Classroom 100,,"Door, frame, shelves, cabinets, and trim ",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,I,Interior,Classroom 100,,Windowsill,Above and below,Yes,Wood,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,J,Interior,Classroom 99A,,Doors and frames,Above and below,Yes,Wood and metal,25,25,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,K,Interior,Closet 99C,,"Doors, frames, and shelves",Above and below,No,Wood,100,100,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,L,Interior,"Main floor, southwest girl's restroom",,Door and frame,Above and below,Yes,Wood,25,25,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,M,Interior,"Main floor, southwest girl's restroom",,Stalls,Above and below,Yes,Metal,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,N,Interior,"Main floor, south stairwell storage closet",,Doorframe,Above and below,No,Wood,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,O,Interior,"Main floor, south stairwell storage closet",,Wall with paint chips,Below,No,Plaster,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,P,Interior,Office 104,,"frames, window frames, and trim",Above and below,No,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,Q,Interior,Health room and adjacent custodial closet,,"Doors, frames, cabinets and shelves",Above and below,Yes and no,Wood,60,60,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,R,Interior,Health room,,Wall,Above and below,Yes,Plaster,5,5,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,S,Interior,Custodial closet adjacent to health room,,Wall,Above and below,No,Plaster,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,T,Interior,"Main floor, south boy's restroom",,Door and frame,Above and below,Yes,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,U,Interior,Classroom 107,,"Door, frame, and trim",Above and below,Yes,Wood,35,35,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,V,Interior,Storage 106,,"Door, frame, and shelves",Above and below,No,Wood,75,75,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,W,Interior,Closet adjacent to storage #106,,Shelves and door frame,Above and below,No,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,X,Interior,Offices 105,,Door and frame,Above and below,No,Wood,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,Y,Interior,"Main floor, north girl's restroom",,Door and frame,Above and below,Yes,Wood,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,Z,Interior,"Main floor, north girl's restroom",,Stalls,Above and below,Yes,Metal,20,20,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AA,Interior,North supply room and custodial closet,,"Door, frame, and shelves",Above and below,No,Wood,75,75,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AB,Interior,Classroom 108,,"Door, frame, shelves, cabinets, and trim ",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AC,Interior,Classroom 109,,"Door, frame, shelves, cabinets, and trim ",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AD,Interior,Classroom 110,,"Doors, frames, and cabinets",Above and below,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AE,Interior,Library 111,,"Doors, frames, and cabinets",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AF,Exterior,"Main floor, northwest, door",,"Door, frame, and window frame",Above and below,Yes,Wood and metal,35,35,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AG,Interior,"Main floor, by northwest door",,Radiators,Below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AH,Interior,"Gym storage, closet and supplies",,Wall with paint chips,Above,No,Plaster,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AI,Interior,Gym storage and PTA storage,,"Door, frames, and shelves",Above and below,No,Wood,60,60,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AJ,Interior,"Main floor, north, boy's restroom",,Door and frame,Above and below,Yes,Wood and metal,20,20,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AK,Interior,"Main floor, north, boy's restroom",,Radiators,Below,Yes,Metal,5,5,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AL,Exterior,"Main floor, northeast door",,Door and window frames,Above and below,Yes,Wood,25,25,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AM,Exterior,"Main floor, southeast door",,"Door, frame, and window frame",Above and below,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AN,Exterior,"Main floor, southwest door",,"Door, frame, and window frame",Above and below,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AO,Interior,Classroom 200,,"Door frame, cabinets, shelves, and window frames",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AP,Interior,Classroom 201,,"Door frame, cabinets, shelves, and window frames",Above and below,Yes,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AQ,Interior,"Second floor, south, girl's restroom ",,Door and door frame,Above and below,Yes,Wood,25,25,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AR,Interior,"Second floor, south girl's restroom",,Stalls,Below,Yes,Metal,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AS,Interior,"Second floor, south girl's restroom",,Radiators,Below,Yes,Metal,5,5,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AT,Interior,"Second floor, south staff restroom",,Door and frame,Above and below,No,Wood,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AU,Interior,"Second floor, south staff restroom",,Radiators,Below,No,Metal,5,5,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AV,Interior,"Second floor, south hallway window",,Window frame,Above,Yes,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AW,Interior,"Second floor, south hallway fire escape",,Door and window frames,Above and below,Yes,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AX,Interior,Classroom 202,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AY,Interior,Classroom 203,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,AZ,Interior,Classroom 204,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BA,Interior,Classroom 205,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BB,Interior,Classroom 206,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BC,Interior,Classroom 207,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BD,Interior,Classroom 208,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,35,35,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BE,Interior,Classroom 209,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BF,Interior,Classroom 210,,"Doors, frames, cabinets, and trim",Above and below,No,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BG,Interior,Classroom 211,,"Doors, frames, cabinets, and trim",Above and below,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BH,Interior,Office 212,,Door and frame,Above and below,No,Wood,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BI,Interior,"Second floor, north boy's restroom",,Door and frame,Above and below,Yes,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BJ,Interior,"Second floor, north boy's restroom",,Stalls,Below,Yes,Metal,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BK,Interior,"Second floor, north boy's restroom",,Window frame,Above,Yes,Metal,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BL,Interior,"Second floor, north boy's restroom",,Radiators,Below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BM,Interior,"Second floor, north supplies and custodial closet ",,"Doors, frames, and shelves",Above and below,No,Wood,75,75,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BN,Interior,"Second floor, north girl's restroom",,Door and frame,Above and below,Yes,Wood,25,25,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BO,Interior,"Second floor, outside north girl's restroom",,Ladder,Above and below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BP,Interior,"Second floor, south boy's restroom",,Door and door frame,Above and below,Yes,Wood,25,25,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BQ,Interior,"Second floor, south boy's restroom",,Stalls,Below,Yes,Metal,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BR,Interior,"Second floor, south boy's restroom",,Radiators,Below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BS,Interior,"Second floor, south custodial and supplies",,"Doors, frames, and shelves",Above and below,No,Wood,75,75,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BT,Interior,"Second floor, south boy's restroom area",,Ladder,Above and below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BU,Interior,"Second floor, north hallway",,Window frame,Above,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BV,Interior,"Second floor, north fire escape",,Door and window frames,,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BW,Interior,Gymnasium,,"Doors, frames, and trim",Above and below,Yes,Wood,100,100,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BX,Interior,Gym office,,Cabinets,Above and below,No,Wood,50,50,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BY,Interior,Office 99B,,Door and door frame,Above and below,Yes,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,BZ,Interior,Southwest gym storage (art storage),,Wall,Above and below,No,Plaster and concrete,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CA,Interior,Cafetorium 106,,Door frames and trim,Above and below,Yes,Wood,100,100,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CB,Interior,Stage 106,,Stage floor,Below,Yes,Wood,500,500,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CC,Interior,Cafetorium 106,,"Stage left, stairs",Below,Yes,Linoleum,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CD,Interior,Cafetorium 106,,"Door, frame, stage right",Above and below,Yes,Wood,25,25,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CE,Interior,Cafetorium 106,,Wall,Above and below,Yes,Plaster,5,5,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CF,Interior,Stage office,,Door and frame,Above and below,No,Wood,20,20,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CG,Interior,Cafetorium 106,,Hand rail,Below,Yes,Metal,5,5,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CH,Interior,Kitchen,,"Door, frame, and cabinets",Above and below,No,Wood,35,35,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CI,Interior,Kitchen,,Floor,Below,No,Concrete,300,300,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CJ,Interior,"Second floor, central storage closet",,Door and frame,Above and below,No,Wood,15,15,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CK,Interior,"Second floor, central storage closet",,Walls,Above and below,No,Plaster,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CL,Interior,"Second floor, ceiling above north stairwell",,Window frame,Above,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CM,Interior,"Second floor, ceiling of central hallway",,Window frame,Above,Yes,Wood,120,120,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CN,Interior,"Second floor, ceiling above south hallway",,Window frame,Above,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CO,Interior,North stairwell,,Floor and stairs,Below,Yes,Linoleum,200,200,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CP,Interior,North stairwell,,Trim,Below,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CQ,Interior,South stairwell,,Floor and stairs,Below,Yes,Linoleum,200,200,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CR,Interior,South stairwell,,Trim,Below,Yes,Wood,40,40,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CS,Exterior,"Boiler room, hallway",,Door and door frame,Above and below,Yes,Wood,30,30,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CT,Interior,Boiler room,,Door and door frame,Above and below,No,Wood,45,45,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CU,Interior,Boiler room,,Stairs and hand rails,Above and below,No,Metal,100,100,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CV,Interior,Boiler room,,Walls and floors,Above and below,No,Concrete,1000,1000,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CW,Exterior,Northwest exterior doorway,,Handrail,Below,Yes,Metal,10,10,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
872,Llewellyn,CX,Exterior,Northwest exterior doorway,,Fire escape,Above and below,Yes,Metal,100,100,PPS_Llewellyn_Condition Assessment Table.xlsx,Llewellyn
